periodo,tipoEntidad,entidad,clasificacionRiesgo,tipoCartera,cantidadPlastico,cantidadCredito,deuda,tasaPorDeuda,tasaPromedioPonderado,deudaCapital,deudaVencida,deudaVencidaDe31A90Dias,valorDesembolso,valorGarantia,valorProvisionCapitalYRendimiento
2022-04,BANCOS MÚLTIPLES,LAFISE,A,Tarjetas de créditos,498,607,45045719.91999999,2267586387.779999,50.33966360859973,44324649.05,0.0,0.0,26903057.29,0.0,450457.0999999999
2022-04,BANCOS MÚLTIPLES,CARIBE,E,Créditos comerciales,0,25,110927042.23,1270032976.684,11.44926386886499,108750896.37,38437373.70999999,0.0,23900000.0,59139389.81,68046283.11
2022-04,BANCOS MÚLTIPLES,BELLBANK,D2,Créditos de consumo,0,43,3777278.410000001,63614119.855,16.84125789790538,3624953.28,3777278.410000001,0.0,0.0,306489.28,2058197.92
2022-04,BANCOS MÚLTIPLES,LAFISE,A,Créditos de consumo,0,488,300477715.49,3152388095.9786,10.49125420445202,299416161.2900001,0.0,0.0,4748000.0,112640045.47,3004777.119999999
2022-04,BANCOS MÚLTIPLES,CARIBE,D1,Tarjetas de créditos,366,422,20758903.86,1245534231.6,59.99999999999999,17446809.61000001,19316494.69000001,373383.98,124628.15,0.0,7078776.930000002
2022-04,BANCOS MÚLTIPLES,LAFISE,B,Créditos comerciales,252,129,1189135970.91,9531327880.984997,8.01533896387899,1183556653.61,308970.7,308970.7,93966741.69000001,551430038.8900001,24676743.43
2022-04,BANCOS MÚLTIPLES,LAFISE,A,Créditos comerciales,1107,518,2510503494.910001,20581990868.3713,8.198351808751076,2495633757.059998,0.0,0.0,199131798.7999999,738308305.7099999,25105034.82
2022-04,BANCOS MÚLTIPLES,BHD,A,Tarjetas de créditos,247636,295293,9680410937.17998,554271413952.9506,57.25701290470387,9565518669.609995,0.0,0.0,5332005739.529994,0.0,96804122.86999969
2022-04,BANCOS MÚLTIPLES,LAFISE,D1,Créditos de consumo,0,2,1299596.42,24202752.83,18.62328370372088,1259306.15,47282.56,47282.56,0.0,810017.27,357835.12
2022-04,BANCOS MÚLTIPLES,CITIBANK,B,Créditos comerciales,23,34,938835098.39,9511320958.6,10.13098144169395,932718917.39,0.0,0.0,360473662.0,341104983.0,21357956.96
2022-04,BANCOS MÚLTIPLES,BHD,A,Créditos Hipotecarios,0,9749,24692817176.42999,232268115419.5652,9.406302802957287,24360842512.55999,261903.54,190563.94,630126952.62,21147769945.57,239171443.0799998
2022-04,BANCOS MÚLTIPLES,LAFISE,D1,Tarjetas de créditos,8,14,1730319.84,87569528.28,50.60886794201007,1491929.37,1700070.09,2716.75,0.0,88845.95,578975.78
2022-04,BANCOS MÚLTIPLES,CARIBE,E,Tarjetas de créditos,158,177,6666725.199999998,400003511.9999998,59.99999999999999,5669379.290000002,6629358.339999999,0.0,38773.31,0.0,5669558.350000001
2022-04,BANCOS MÚLTIPLES,LAFISE,C,Tarjetas de créditos,1,3,116301.32,6669326.88,57.34523804201018,98057.23000000001,21492.11,21492.11,0.0,0.0,19611.44
2022-04,BANCOS MÚLTIPLES,LAFISE,A,Créditos Hipotecarios,0,45,235945635.9,2148996919.2895,9.108017239192769,235250099.07,0.0,0.0,0.0,211000975.43,2359456.38
2022-04,BANCOS MÚLTIPLES,BLH,C,Créditos Hipotecarios,0,2,24646483.91,192119622.564,7.795011380347438,24125733.24,531932.2,531932.2,0.0,24646483.9,246464.85
2022-04,BANCOS MÚLTIPLES,LAFISE,E,Créditos de consumo,0,1,158879.61,1588796.1,10.0,158659.17,0.0,0.0,0.0,0.0,158879.61
2022-04,BANCOS MÚLTIPLES,POPULAR,C,Créditos Hipotecarios,0,134,259711416.52,3020398038.5551,11.62982389849044,253131189.66,3907818.61,3907818.61,0.0,219202528.08,23698746.50999999
2022-04,BANCOS MÚLTIPLES,BHD,C,Tarjetas de créditos,1187,1495,64862226.84,3855674933.185201,59.44407278362879,56201994.89999999,5771856.4,5771856.4,30026.4,0.0,12972445.53
2022-04,BANCOS MÚLTIPLES,LAFISE,E,Tarjetas de créditos,5,9,952961.98,44763012.66,46.97250635329648,874297.72,952961.98,0.0,0.0,0.0,874297.72
2022-04,BANCOS MÚLTIPLES,LAFISE,D1,Créditos Hipotecarios,0,1,1962668.92,31402702.72,16.0,1869320.29,62501.16,62501.16,0.0,1962668.92,392533.79
2022-04,BANCOS MÚLTIPLES,LAFISE,D2,Créditos comerciales,10,12,235440905.78,1790766649.539,7.606013252481805,235118516.78,805202.8500000001,805202.8500000001,307177.94,232846559.03,10131480.81
2022-04,BANCOS MÚLTIPLES,LAFISE,B,Tarjetas de créditos,3,6,392608.6800000001,18773955.54,47.81849331502298,366839.07,18414.89,18414.89,51623.09,0.0,14710.43
2022-04,BANCOS MÚLTIPLES,CARIBE,A,Tarjetas de créditos,31158,36029,1224645655.030001,73155368790.41998,59.73594769225539,1191393061.860001,0.0,0.0,1223471859.950001,0.0,12245051.99
2022-04,BANCOS MÚLTIPLES,POPULAR,A,Créditos Hipotecarios,0,20932,53516715171.99004,518219577867.0162,9.683321859377603,53254499544.15995,5101642.010000001,344118.8599999999,1245118341.35,43059556010.56,538344432.1199996
2022-04,BANCOS MÚLTIPLES,POPULAR,D2,Tarjetas de créditos,4465,4804,163049653.8899999,8135251988.835,49.894322341361,142342030.8900001,161304500.65,965147.2600000001,5193.03,0.0,85472762.9799999
2022-04,BANCOS MÚLTIPLES,BLH,C,Créditos de consumo,0,37,1586212.31,32357312.638,20.39910574013891,1526295.29,317921.61,317921.61,0.0,0.0,317242.4
2022-04,BANCOS MÚLTIPLES,POPULAR,A,Créditos comerciales,19752,127887,129799765663.6109,1115177611804.963,8.591522535526433,129288842981.9102,11062557.81999997,0.0,33837173035.33999,31510005437.15003,1336490409.750003
2022-04,BANCOS MÚLTIPLES,POPULAR,A,Créditos de consumo,0,226052,54287129934.86003,792634114435.5968,14.60077398430698,53911546676.26997,0.0,0.0,2012174369.98,6827611436.460009,568326560.1100001
2022-04,BANCOS MÚLTIPLES,POPULAR,C,Créditos de consumo,0,2300,509857076.7499996,8012280305.883197,15.71475747077233,496300640.3700005,16491968.26,16491968.26,22739590.66,33879940.02999999,97895817.37000006
2022-04,BANCOS MÚLTIPLES,LAFISE,D2,Tarjetas de créditos,2,3,231217.41,13869066.96,59.98279697017625,199680.05,230885.94,0.0,0.0,0.0,119992.08
2022-04,BANCOS MÚLTIPLES,CITIBANK,C,Créditos comerciales,11,13,159108903.86,1619751200.49,10.18014178461829,158217110.86,0.0,0.0,383387.0,158725516.47,1833373.45
2022-04,BANCOS MÚLTIPLES,POPULAR,B,Tarjetas de créditos,4487,4889,181231309.0099998,9172213405.504992,50.61053443585123,167373939.7399999,143777404.88,143777404.88,1433022.44,0.0,5436940.200000005
2022-04,BANCOS MÚLTIPLES,PROMERICA,A,Créditos de consumo,0,27782,4034352412.59,65005315203.94381,16.11294913183136,4013602308.84,0.0,0.0,321357607.95,479782853.16,41576473.0
2022-04,BANCOS MÚLTIPLES,BLH,D1,Créditos comerciales,0,5,32996542.32,329056547.8470001,9.97245543656709,32322392.93,19143751.13,0.0,0.0,18616289.57,5727279.37
2022-04,BANCOS MÚLTIPLES,POPULAR,C,Tarjetas de créditos,2290,2455,71930448.87,3590577085.600001,49.91734574170746,64301443.59000006,68122033.74000001,68122033.74000001,17611.73,0.0,14386089.6
2022-04,BANCOS MÚLTIPLES,PROMERICA,D2,Tarjetas de créditos,748,748,38388626.96000002,2252019329.399999,58.66371130560483,34649486.8,38316042.91000001,2107.17,170.0,0.0,20789691.0
2022-04,BANCOS MÚLTIPLES,PROMERICA,B,Créditos Hipotecarios,0,2,14446796.14,185404423.12,12.83360139669002,14137418.47,246330.42,246330.42,0.0,14446796.14,144468.0
2022-04,BANCOS MÚLTIPLES,POPULAR,E,Tarjetas de créditos,1675,1794,64295756.04000001,3390920734.215003,52.73941770130871,55733818.45000001,63993018.36000001,280486.06,1320.0,0.0,55745189.23000002
2022-04,BANCOS MÚLTIPLES,LAFISE,B,Créditos de consumo,0,5,6599546.29,66812547.42,10.12380919598035,6515495.4,76551.66,76551.66,0.0,2073500.0,156516.38
2022-04,BANCOS MÚLTIPLES,POPULAR,D1,Créditos comerciales,188,1699,11959601943.9,55029289796.1133,4.601264327545701,11925119329.36,125165621.8600001,10339808.84,482912659.4899999,11561814143.91,299548406.5700002
2022-04,BANCOS MÚLTIPLES,SANTA CRUZ,B,Créditos comerciales,135,659,7494519580.440003,51667901287.72195,6.894091173311542,7471342800.499997,4301667.55,3210812.2,835204501.5000001,4748682131.899999,149190282.8399999
2022-04,BANCOS MÚLTIPLES,BLH,E,Créditos comerciales,8,12,360765243.15,3438795051.67,9.531946652189573,351657590.55,205288015.43,0.0,1225374.53,354306362.67,111845526.52
2022-04,BANCOS MÚLTIPLES,POPULAR,D1,Tarjetas de créditos,4567,4911,145961548.24,7327439531.359998,50.20116338661823,128120776.88,142637203.17,10309546.3,60981.21000000001,0.0,51736972.05999998
2022-04,BANCOS MÚLTIPLES,SANTA CRUZ,A,Créditos Hipotecarios,0,1745,5227767998.119998,50257877423.75053,9.61363959567911,5203337296.219998,0.0,0.0,154057355.58,4944451330.189999,51297169.55
2022-04,BANCOS MÚLTIPLES,PROMERICA,D1,Créditos de consumo,0,523,48841175.05,978044133.1069999,20.02499186609966,47937057.86,22050444.1,147809.54,0.0,0.0,19342219.0
2022-04,BANCOS MÚLTIPLES,SANTA CRUZ,D1,Tarjetas de créditos,765,841,30977413.75000002,1630719762.098401,52.6422178190521,27749733.06,28126627.67000001,337486.82,27746193.92000001,29325.98,11218926.25000001
2022-04,BANCOS MÚLTIPLES,LAFISE,C,Créditos comerciales,17,19,163740079.37,1500264244.42,9.162474149226988,162285573.14,1581660.47,1581660.47,70629.28,143766622.63,5432357.579999999
2022-04,BANCOS MÚLTIPLES,POPULAR,E,Créditos comerciales,76,272,1564642458.799999,16518439589.0715,10.55732541077806,1547785712.069999,129509088.97,12266018.1,58177350.66999999,1382668755.53,537307925.4600002
2022-04,BANCOS MÚLTIPLES,SANTA CRUZ,C,Créditos Hipotecarios,0,15,46202822.37,568696777.7862,12.30870212282662,45079790.45,790531.2799999999,790531.2799999999,0.0,38978051.17,2482347.45
2022-04,BANCOS MÚLTIPLES,CARIBE,B,Créditos comerciales,0,66,829357330.0799999,6685476162.755001,8.061032223722094,826314801.38,186206.32,186206.32,12464405.27,636516255.38,13887040.77
2022-04,BANCOS MÚLTIPLES,PROMERICA,A,Créditos comerciales,744,1531,7834692818.900002,61533792562.47002,7.854014699086749,7807548406.140003,0.0,0.0,407944602.1000001,2551774030.42,78595482.0
2022-04,BANCOS MÚLTIPLES,SANTA CRUZ,B,Tarjetas de créditos,1151,1334,39794910.93999999,2223600107.274,55.87649412324581,36297478.95999999,2635045.21,2635045.21,34338261.01999998,160161.05,1190643.860000001
2022-04,BANCOS MÚLTIPLES,PROMERICA,E,Créditos de consumo,0,139,17375592.29,280318954.7505,16.13291507258887,17034362.08,11416571.92,0.0,0.0,0.0,17079877.0
2022-04,BANCOS MÚLTIPLES,SANTA CRUZ,E,Tarjetas de créditos,361,382,23222301.12,1158370522.7664,49.8818147598975,21008497.03,22460835.9,21036.91,21004837.34,45438.07999999999,20985507.48000001
2022-04,BANCOS MÚLTIPLES,LAFISE,D2,Créditos de consumo,0,2,812963.64,14425460.325,17.74428721683051,774020.46,812963.64,0.0,0.0,0.0,464412.28
2022-04,BANCOS MÚLTIPLES,PROMERICA,B,Créditos comerciales,86,258,5987977423.119999,43963385577.47989,7.341942440820532,5967081531.740002,6264860.33,6264860.33,107760290.55,2524501722.289999,139361347.0
2022-04,BANCOS MÚLTIPLES,SANTA CRUZ,D2,Créditos comerciales,8,51,626318542.5300002,4415731179.9772,7.050296103544929,622961121.37,26591019.09,281433.94,1604839.12,563732295.66,87099363.63999999
2022-04,BANCOS MÚLTIPLES,CARIBE,D1,Créditos de consumo,0,1181,222556705.1800002,4215328513.229499,18.94046962018157,216603726.54,51916881.47,3498684.669999999,22695472.18000001,0.0,88743419.70000002
2022-04,BANCOS MÚLTIPLES,PROMERICA,A,Tarjetas de créditos,55112,45548,2015612739.02,95609852182.32,47.43463381205159,1979035200.76,0.0,0.0,1142349404.11,987720.52,20156051.0
2022-04,BANCOS MÚLTIPLES,SANTA CRUZ,D1,Créditos de consumo,0,1282,83079313.47000001,1626109987.7021,19.57298296993378,81019156.62999998,59081490.11000001,11320094.6,0.0,895779.89,32482576.52000001
2022-04,BANCOS MÚLTIPLES,SANTA CRUZ,C,Créditos de consumo,0,275,78661910.42999999,1278426876.1999,16.25217172086803,76521938.79000002,3745541.09,3745541.09,28800.0,1341015.0,15477589.24
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,A,Créditos de consumo,0,82735,23707222141.62001,305359083189.5079,12.88042442785502,23463685731.49002,0.0,0.0,1234167202.32,3611275578.589998,291087540.26
2022-04,BANCOS MÚLTIPLES,POPULAR,B,Créditos comerciales,1352,18691,60680851365.69009,350164814542.0388,5.770598247407377,60485773272.27001,13753740.96000001,9692729.37,2020864311.99,38746471658.16,1103020435.11
2022-04,BANCOS MÚLTIPLES,PROMERICA,D2,Créditos comerciales,4,28,786148538.2600001,6907014240.892599,8.785889567612815,782567047.7599999,8464124.26,0.0,67027.97,761598496.44,48448991.0
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,A,Tarjetas de créditos,188436,176307,6406148864.890012,368160622603.8002,57.46988250953191,6289354706.380003,0.0,0.0,1035665117.77,0.0,64061489.07
2022-04,BANCOS MÚLTIPLES,CARIBE,D2,Créditos comerciales,0,19,484548724.88,3964464862.848001,8.18176719757092,476199444.7200001,15585599.34,92335.0,21005111.11,462195049.29,23989373.45
2022-04,BANCOS MÚLTIPLES,SANTA CRUZ,A,Créditos comerciales,2013,6700,17358461820.83001,141912284751.7661,8.17539515981033,17298577318.73001,4616038.149999999,0.0,1173940271.64,4235699574.31,178154496.8499995
2022-04,BANCOS MÚLTIPLES,SANTA CRUZ,D2,Tarjetas de créditos,744,792,35492071.25999998,1809724289.8416,50.9895372570488,31856312.32999999,35183731.99999999,12533.3,31852794.19000001,0.0,19114487.66999999
2022-04,BANCOS MÚLTIPLES,SANTA CRUZ,C,Tarjetas de créditos,598,647,22818733.37,1255814029.2036,55.03434431880563,20177187.62000001,3489633.909999998,3489633.909999998,20117840.69,323426.12,4502295.67
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,D1,Tarjetas de créditos,3010,4187,174891744.3400002,8936911126.859999,51.09967403313273,141083547.67,161517731.3900001,16405679.21,7225491.229999998,0.0,57610778.92000003
2022-04,BANCOS MÚLTIPLES,POPULAR,B,Créditos Hipotecarios,0,326,657497063.6299999,7758554699.210299,11.8001358916735,643861263.5699999,5681426.7,5681426.7,0.0,518629552.4,27398013.99
2022-04,BANCOS MÚLTIPLES,PROMERICA,E,Tarjetas de créditos,238,238,12854907.11,734783249.7600002,57.15974790579411,11707646.01,12798891.67,78.62,0.0,0.0,11707652.0
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,B,Créditos comerciales,48,389,5617580112.720006,35561467334.736,6.330388996894484,5593123974.900003,5258688.04,5221166.39,140403221.32,2861752510.82,118581063.2299999
2022-04,BANCOS MÚLTIPLES,CARIBE,E,Créditos de consumo,0,681,197264752.47,3657551500.137501,18.54133317959954,181928088.4500001,179243944.6600001,547111.34,6371273.240000001,0.0,182384472.41
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,C,Créditos de consumo,0,1311,277241822.39,4365899051.5841,15.74762066540786,267690799.47,8780705.199999997,8780705.199999997,10150466.09,24712211.04,52902008.41
2022-04,BANCOS MÚLTIPLES,SANTA CRUZ,E,Créditos de consumo,0,283,51436789.86000001,866127980.8429003,16.83868653546063,49782756.98,48035595.02000001,84571.12,0.0,2678644.64,48203335.88999999
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,A,Créditos comerciales,706,4812,20814909037.25005,137920320559.7825,6.626035228545192,20750974903.25999,138007.61,0.0,4203295295.460001,4245885746.850001,210174652.9699998
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,E,Tarjetas de créditos,3,9,321079.31,19264758.6,60.00000000000001,263887.96,290567.43,0.0,0.0,0.0,263887.96
2022-04,BANCOS MÚLTIPLES,POPULAR,D1,Créditos de consumo,0,3998,695291639.4600005,11786751968.97,16.95224176451223,667292423.5500001,431308962.2800002,2719580.259999999,7959216.73,32149883.91,258786107.68
2022-04,BANCOS MÚLTIPLES,SANTA CRUZ,A,Créditos de consumo,0,65625,8415676885.710001,124672650836.6103,14.81433431080358,8373076468.390001,0.0,0.0,510198414.9599999,1158734957.73,84156773.54000005
2022-04,BANCOS MÚLTIPLES,VIMENCA,B,Créditos de consumo,0,252,53020699.96,788974377.0919999,14.88049719613698,51406676.77999999,1376657.86,1376657.86,0.0,7802302.44,1434955.3
2022-04,BANCOS MÚLTIPLES,CITIBANK,A,Créditos comerciales,221,439,1903498936.66,13659001334.89,7.175733630225689,1886647451.53,0.0,0.0,86616646.0,1188324462.16,19034989.34
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,D2,Tarjetas de créditos,89,113,9860556.290000003,552053246.88,55.98601444422157,7799480.680000001,8215427.120000002,215939.08,106957.22,0.0,4763029.41
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,C,Tarjetas de créditos,1209,1500,63803488.02000005,3291465977.520001,51.58755547170474,54972743.88999999,56608889.13000004,56608889.13000004,2950304.72,0.0,12760697.82
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,B,Créditos de consumo,0,2327,532159819.4300002,8081147457.814206,15.18556486746778,519377943.9099997,7800556.620000005,7800556.620000005,16055517.74,59461719.05,60911457.16999998
2022-04,BANCOS MÚLTIPLES,VIMENCA,A,Créditos comerciales,67,341,2092237849.12,16767115838.01951,8.013962583208118,2083851851.56,0.0,0.0,50094597.35000001,381015759.6599999,20922378.47999999
2022-04,BANCOS MÚLTIPLES,POPULAR,D2,Créditos comerciales,258,855,36010758995.91002,183160530303.9778,5.086272419994829,35930362041.45002,156692068.57,9561540.099999998,397227050.0600001,35604636091.30002,1353788372.31
2022-04,BANCOS MÚLTIPLES,SANTA CRUZ,D1,Créditos comerciales,10,67,335537793.68,2762357384.9182,8.232626657707119,333249577.73,32479305.29,4533544.41,12221954.06,290649977.26,21800324.44
2022-04,BANCOS MÚLTIPLES,VIMENCA,C,Tarjetas de créditos,211,211,3796698.32,226040795.8,59.53614871354856,3347862.96,397220.5800000001,397220.5800000001,6627.7,0.0,759339.6
2022-04,BANCOS MÚLTIPLES,LAFISE,C,Créditos de consumo,0,4,1376095.87,21124681.15,15.35116964634157,1348809.86,21449.91,21449.91,0.0,0.0,275219.18
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,E,Créditos comerciales,5,65,1239573357.55,12691524816.3942,10.23862342562672,1221635217.62,883281886.7099998,210023046.7,166492.04,1049145761.18,485558679.66
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,D2,Créditos de consumo,0,169,58438351.38,735366805.3635,12.58363365834397,56867979.59999999,18720783.26000001,257381.5,3314992.91,8810443.94,30691219.14
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,B,Tarjetas de créditos,2575,3054,121255516.9800001,6248956657.800004,51.53544196121572,109438464.6499999,88474405.49000004,88474405.49000004,5866713.949999999,0.0,3637665.589999999
2022-04,BANCOS MÚLTIPLES,VIMENCA,A,Créditos Hipotecarios,0,564,1685478201.66,16141717467.6635,9.576936356557914,1667079554.919999,1841566.97,0.0,43057000.0,1126061241.88,16567254.71
2022-04,BANCOS MÚLTIPLES,POPULAR,D2,Créditos Hipotecarios,0,40,114940213.78,1239672827.917,10.78537082147578,112074785.44,76595261.55000001,0.0,0.0,90839842.50000001,29883688.44
2022-04,BANCOS MÚLTIPLES,SANTA CRUZ,D1,Créditos Hipotecarios,0,4,13141788.48,164017896.016,12.48063733985772,12792199.55,6280592.01,112327.21,0.0,12278456.75,1683334.48
2022-04,BANCOS MÚLTIPLES,VIMENCA,D2,Créditos de consumo,0,80,9668035.330000002,149996272.265,15.51465909516903,9207447.639999999,9100568.270000001,32614.1,0.0,1954189.28,4755534.91
2022-04,BANCOS MÚLTIPLES,LAFISE,D1,Créditos comerciales,18,8,39839325.45,334235900.01,8.389597369801853,39534652.93,118330.46,118330.46,2308326.07,31605543.7,3609568.13
2022-04,BANCOS MÚLTIPLES,VIMENCA,A,Créditos de consumo,0,9835,2764989911.43,33940737028.8035,12.27517572071357,2742278593.290001,0.0,0.0,133088095.0,250371378.86,27649901.72
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,E,Créditos de consumo,0,28,42591446.71,484954520.4105001,11.38619506664088,41013731.50999999,30871614.0,172593.6,0.0,12085519.47,32631754.88
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,C,Créditos Hipotecarios,0,41,132144249.93,1434386075.3205,10.85469913431973,127893139.32,2152912.96,2152912.96,0.0,94487933.92999999,12764428.48
2022-04,BANCOS MÚLTIPLES,VIMENCA,B,Tarjetas de créditos,706,705,11885966.65,709920511.5600001,59.72762102272937,10787957.01,529359.24,529359.24,15525.57,0.0,356578.95
2022-04,BANCOS MÚLTIPLES,POPULAR,E,Créditos de consumo,0,1851,300185699.6899997,4817564221.779499,16.04861333086344,284486080.6199999,253925069.4299998,580596.5599999999,2491783.709999999,59336200.77000001,244476451.7699999
2022-04,BANCOS MÚLTIPLES,SANTA CRUZ,E,Créditos comerciales,40,91,322425107.9599999,3656533680.005599,11.34072251116135,316036806.2299998,93283068.32000001,526663.14,4320360.539999999,195077375.03,162649731.3599999
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,D1,Créditos Hipotecarios,0,18,53739175.56999999,612352594.0755,11.39490116065992,51334255.42000001,18311747.53,114603.86,0.0,33661511.61,12381964.49
2022-04,BANCOS MÚLTIPLES,LAFISE,E,Créditos comerciales,0,2,4201666.67,63025000.05,15.0,4000000.0,4201666.67,0.0,0.0,0.0,4000000.0
2022-04,BANCOS MÚLTIPLES,VIMENCA,D1,Tarjetas de créditos,342,341,6510322.939999999,388946077.3,59.742977558038,5810591.83,6408951.209999999,0.0,12312.53,0.0,2326136.99
2022-04,BANCOS MÚLTIPLES,VIMENCA,C,Créditos comerciales,2,11,163983053.85,1257429645.74,7.668046278063627,163081922.3,1102350.41,1102350.41,6246256.4,142245367.01,5769991.02
2022-04,BANCOS MÚLTIPLES,VIMENCA,B,Créditos comerciales,5,62,957139995.1000003,6446250033.156599,6.734908233025104,952130220.6600001,3358527.22,3358527.22,22317380.2,554799271.8000001,17618214.44
2022-04,BANCOS MÚLTIPLES,VIMENCA,D2,Tarjetas de créditos,276,276,5147807.560000001,305184958.1,59.28445353539981,4431389.100000001,5142607.030000001,0.0,500.0,0.0,2658850.47
2022-04,BANCOS MÚLTIPLES,PROMERICA,A,Créditos Hipotecarios,0,147,704796886.44,6414912324.524301,9.101788682590055,702050134.28,0.0,0.0,27728568.0,409987218.7,6507568.0
2022-04,BANCOS MÚLTIPLES,SANTA CRUZ,E,Créditos Hipotecarios,0,4,11620893.91,148855109.415,12.80926498149229,11288573.59,11620893.91,2100370.11,0.0,8097272.5,6272814.41
2022-04,BANCOS MÚLTIPLES,VIMENCA,B,Créditos Hipotecarios,0,10,40226052.73,467693966.252,11.62664329486151,39030164.61,337603.66,337603.66,0.0,32386690.93,559047.77
2022-04,BANCOS MÚLTIPLES,POPULAR,A,Tarjetas de créditos,342938,372899,15913528237.77999,931576678413.5155,58.53992053138022,15708211075.74002,0.0,0.0,10888039484.35001,0.0,159135314.6400001
2022-04,BANCOS MÚLTIPLES,VIMENCA,E,Tarjetas de créditos,539,533,15630953.82,919810876.3199999,58.84547334169017,12913082.24,15630953.82,0.0,2852.0,0.0,12913082.24
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,A,Créditos Hipotecarios,0,5952,17318000421.16,154653662326.2995,8.930226271234869,17177048010.48999,5188176.249999999,111399.94,362185956.52,13993768395.17999,174397969.2100002
2022-04,BANCOS MÚLTIPLES,VIMENCA,D2,Créditos comerciales,0,11,216059124.75,1828224019.247,8.461683908802375,214834781.9,0.0,0.0,0.0,210940819.68,9399207.61
2022-04,BANCOS MÚLTIPLES,POPULAR,B,Créditos de consumo,0,3622,854280891.0200006,12871123785.2464,15.06661792455458,838533608.5100001,12323485.92,12323485.92,15513901.4,138166210.51,77467598.4199999
2022-04,BANCOS MÚLTIPLES,PROMERICA,B,Tarjetas de créditos,879,804,29372129.47,1649789220.54,56.16852609290915,26460565.45,1056896.24,1056896.24,586311.1200000001,0.0,881186.0
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,C,Créditos comerciales,14,249,1793067971.650001,12915504103.78,7.203019800691109,1787858807.53,19415957.97000001,19412102.26000001,6087353.219999999,549259459.35,254839281.6599998
2022-04,BANCOS MÚLTIPLES,PROMERICA,C,Créditos de consumo,0,328,42118449.99,832126264.1405001,19.75681119172401,41576612.04,1560567.0,1560567.0,0.0,121805.38,8400545.0
2022-04,BANCOS MÚLTIPLES,POPULAR,C,Créditos comerciales,301,8722,19534872138.04999,110762438975.7285,5.669985357108409,19473945584.66999,25789564.96000003,21724657.85000001,146102456.6499999,17250177628.1,735367203.6199982
2022-04,BANCOS MÚLTIPLES,PROMERICA,D1,Créditos comerciales,25,44,263395427.19,2241451465.7215,8.50983439475064,261639488.9100001,5096847.13,189082.19,490473.11,227796363.77,19036726.75
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,D1,Créditos comerciales,13,257,539607029.2900002,4266005667.8499,7.905763706345691,531052590.73,96649093.46000001,64895127.70000001,3038649.24,449688836.37,40289595.91
2022-04,BANCOS MÚLTIPLES,PROMERICA,E,Créditos comerciales,2,20,58768020.98,740145194.88,12.59435289018644,57108037.01,38364377.94,0.0,286925.64,8542400.0,50353411.0
2022-04,BANCOS MÚLTIPLES,POPULAR,D1,Créditos Hipotecarios,0,131,260899041.24,3083925725.7205,11.82037968044355,253037760.9299999,154106482.3,283303.76,0.0,216374967.41,27923782.93000001
2022-04,BANCOS MÚLTIPLES,SANTA CRUZ,B,Créditos Hipotecarios,0,35,101095047.78,1067282202.834,10.55721547465497,99546804.36999999,728279.98,728279.98,0.0,83050030.05999999,3184710.84
2022-04,BANCOS MÚLTIPLES,VIMENCA,A,Tarjetas de créditos,14982,14809,287420417.5600001,16702270942.22,58.11094105286845,278823909.67,0.0,0.0,22083427.39,0.0,2874205.06
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,D1,Créditos de consumo,0,1340,330576363.7799999,4931740306.746498,14.91861139240008,316311505.05,224938303.48,1184288.87,2632255.98,26343565.72,121566237.5300001
2022-04,BANCOS MÚLTIPLES,POPULAR,D2,Créditos de consumo,0,4347,734777020.1200007,11761779468.7791,16.0072772374648,704356211.8099997,480832021.21,2472287.59,17687977.68,41515248.77,410170292.8799999
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,D2,Créditos comerciales,13,97,1365861566.220001,9422040125.1581,6.898239439618644,1359457049.16,155802612.5,77323.09000000001,92976827.22,1227624434.74,263230631.14
2022-04,BANCOS MÚLTIPLES,VIMENCA,D1,Créditos de consumo,0,100,16093269.34,225163175.947,13.99113947514408,15293529.73,15378763.51,3599.99,0.0,1489589.5,5537217.289999999
2022-04,BANCOS MÚLTIPLES,SCOTIABANK,D2,Créditos Hipotecarios,0,9,36066369.89,387071894.237,10.73221107135382,35257428.29000001,15241988.25,32665.56,0.0,16795360.1,12520351.21
2022-04,BANCOS MÚLTIPLES,POPULAR,E,Créditos Hipotecarios,0,35,97132788.91999999,1084936469.2585,11.1696213124496,91979923.23999998,80924101.13999999,181248.72,0.0,77329875.84,37991542.33
