periodo,tipoEntidad,entidad,sectorEconomico,cantidadCredito,deuda,tasaPorDeuda,tasaPromedioPonderado,deudaCapital,deudaVencida,deudaVencidaDe31A90Dias,valorDesembolso,valorGarantia,valorProvisionCapitalYRendimiento
2022-01,BANCOS MÚLTIPLES,LAFISE,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,43,219476749.54,1954824531.131,8.906749964304215,218989861.44,31250.58,31250.58,20795640.0,175679811.33,2510623.93
2022-01,BANCOS MÚLTIPLES,ADEMI,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,576,938871867.0600005,11471399688.355,12.21828035414112,922628355.4400003,941911.51,533682.0,10035000.0,713852381.2700002,15341905.75999999
2022-01,BANCOS MÚLTIPLES,VIMENCA,Y - CONSUMO DE BIENES Y SERVICIOS,26137,2984695168.560001,49109394631.3231,16.45373877661901,2941624219.630001,90926775.78999996,4129339.52,123936260.36,284478498.56,99124090.93000014
2022-01,BANCOS MÚLTIPLES,BHD,Y - CONSUMO DE BIENES Y SERVICIOS,644939,65795376347.59989,1384794207399.017,21.04698360691924,64843082461.86012,1822602062.199998,63586545.80999995,7446688804.249986,5399241717.060003,2178066428.139989
2022-01,BANCOS MÚLTIPLES,CITIBANK,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,1,252083333.0,1260416665.0,5.0,250000000.0,0.0,0.0,0.0,252083333.34,2520833.33
2022-01,BANCOS MÚLTIPLES,SANTA CRUZ,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",156,535213386.8099999,4245880576.509501,7.933061244629859,532674223.6200001,13879640.49,280318.7,811054.9,237678867.7,35996705.28
2022-01,BANCOS MÚLTIPLES,BDI,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",6,31112257.28,399811475.5700001,12.85060971217322,30798983.57,114545.83,114545.83,0.0,22871092.2,376919.61
2022-01,BANCOS MÚLTIPLES,POPULAR,"O - Otras actividades de servicios comunitarios, sociales y personales",18408,7226431228.370007,71082259293.73006,9.83642645275175,7190481944.450011,37398265.28,1603164.96,495136840.0699999,2837744026.46,174743421.6399998
2022-01,BANCOS MÚLTIPLES,BANESCO,"O - Otras actividades de servicios comunitarios, sociales y personales",34,42759242.19,486195385.9625,11.3705332709616,42369884.75,785786.9400000001,173260.76,1313077.85,24054650.28,3216977.92
2022-01,BANCOS MÚLTIPLES,LAFISE,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,24,131157083.74,1145243929.437,8.731849601865813,130551312.85,92219.34,92219.34,16591900.59,55628871.04000001,1627645.88
2022-01,BANCOS MÚLTIPLES,ADEMI,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,534,91064946.47999999,2077607670.8611,22.81457082190667,88637930.66000003,788785.0300000001,33870.91,6992912.08,10844081.14,4461316.369999999
2022-01,BANCOS MÚLTIPLES,SCOTIABANK,M - ENSEÑANZA,29,57343457.56,1080462850.3435,18.84195506022606,57171487.40000001,251.27,251.27,7792886.390000001,37723988.32,961161.1400000001
2022-01,BANCOS MÚLTIPLES,BELLBANK,M - ENSEÑANZA,1,5444561.69,65334740.28,12.0,5440934.4,0.0,0.0,0.0,5184000.0,54445.61
2022-01,BANCOS MÚLTIPLES,CARIBE,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,10,27928834.7,235837979.2445,8.444247022039198,27857360.23,0.0,0.0,0.0,22084289.09,279288.34
2022-01,BANCOS MÚLTIPLES,TODOS,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",42460,73144817514.45996,628036099129.9131,8.586200915816859,72330501906.39,979672289.9200009,88680896.54999995,3808816968.029995,32521151943.00001,3128915623.120002
2022-01,BANCOS MÚLTIPLES,CARIBE,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",149,909834409.8499997,7463714792.5018,8.203377132914008,905764370.8400002,6224262.67,669693.02,59673316.5,358747496.27,23849806.82
2022-01,BANCOS MÚLTIPLES,ACTIVO,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",32,41523776.94000001,636310366.3125,15.32400020431523,41160637.40000001,2236600.23,0.0,374002.37,19428526.87,3640987.6
2022-01,BANCOS MÚLTIPLES,CITIBANK,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,16,356501.0,7130020.0,20.0,356501.0,0.0,0.0,356501.0,0.0,3565.01
2022-01,BANCOS MÚLTIPLES,ADEMI,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,75,167439192.9699999,2041777770.6235,12.19414483793723,166479829.0,179022.9,13539.19,85568170.19999999,5523507.92,4688957.4
2022-01,BANCOS MÚLTIPLES,CARIBE,I - TRANSPORTE Y ALMACENAMIENTO,71,341267479.0599999,3027175761.949501,8.870390376157928,339387243.3200001,1602399.07,199019.48,74.44,237174867.63,15702598.86
2022-01,BANCOS MÚLTIPLES,ACTIVO,I - TRANSPORTE Y ALMACENAMIENTO,16,5628837.24,131772177.876,23.41019508249273,5466666.02,199757.93,82922.14,0.0,1336455.92,171214.32
2022-01,BANCOS MÚLTIPLES,PROMERICA,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,36,139163051.51,1267496059.79,9.107992718159965,138766027.0,0.0,0.0,21729368.08,69076430.78999999,4357490.0
2022-01,BANCOS MÚLTIPLES,BANRESERVAS,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,1313,27919687190.03003,147225192424.679,5.273167690691476,27665540111.84,23180807.46,3883338.76,673978813.4300001,26698292453.34,4171008261.670003
2022-01,BANCOS MÚLTIPLES,VIMENCA,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,108,689231585.2500001,6295978962.832003,9.134780090712626,686594584.0699999,4133806.46,297321.0,26504840.94,196116563.17,16354164.22
2022-01,BANCOS MÚLTIPLES,BLH,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,245,644429355.7799999,7450772867.701499,11.56181480696714,639259533.4600002,85532716.93,1734422.01,19383473.29,387145402.8299999,38295382.8
2022-01,BANCOS MÚLTIPLES,CARIBE,F - CONSTRUCCIÓN,77,873010697.4399997,7972535440.37,9.13223109836857,867824843.8599999,6831728.12,0.0,168140000.29,736245366.14,51311538.16999999
2022-01,BANCOS MÚLTIPLES,ACTIVO,F - CONSTRUCCIÓN,11,20365717.75,277602712.87,13.63088285312213,20104151.19,142140.0,0.0,38059.87,1206576.48,2109474.15
2022-01,BANCOS MÚLTIPLES,TODOS,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",1896,29020539844.46,142901969389.8574,4.924166475047061,28884843402.02,287031243.65,55122867.78,1903684285.65,8883565028.94,896863882.2399999
2022-01,BANCOS MÚLTIPLES,BLH,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",3,3492901.12,70236244.14,20.10828297939336,3470683.72,0.0,0.0,463818.01,3029083.11,44205.37
2022-01,BANCOS MÚLTIPLES,VIMENCA,D - INDUSTRIA MANUFACTURERA,49,1049486306.52,6205538213.0475,5.91292918687476,1047367204.64,260036.63,260036.63,30067157.39,44087898.06,17874864.36
2022-01,BANCOS MÚLTIPLES,BLH,D - INDUSTRIA MANUFACTURERA,134,543555835.53,4830825575.9275,8.887450488351673,541718407.1099999,89432.53,89432.53,20104491.98,343156677.11,8830591.75
2022-01,BANCOS MÚLTIPLES,PROMERICA,C - EXPLOTACIÓN DE MINAS Y CANTERAS,7,33327176.62,393025564.5215,11.79294510911678,32416417.55,18031391.16,423161.42,0.0,12769183.33,5338458.0
2022-01,BANCOS MÚLTIPLES,BANESCO,C - EXPLOTACIÓN DE MINAS Y CANTERAS,1,55159624.75,427487091.8125,7.75,54816029.7,0.0,0.0,0.0,55159624.75,551596.25
2022-01,BANCOS MÚLTIPLES,BANESCO,B - PESCA,2,2796721.44,27438948.48,9.81111242884454,2783581.27,0.0,0.0,9595.0,2483530.11,27967.22
2022-01,BANCOS MÚLTIPLES,SANTA CRUZ,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",190,614641527.58,4202956920.8237,6.838062077210776,612739413.25,1101318.6,191633.14,6543401.42,250577992.48,13735601.23999999
2022-01,BANCOS MÚLTIPLES,BDI,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",20,213363528.12,2199558487.241,10.30897129711843,212360795.29,0.0,0.0,365587.0,80560000.0,10105255.23
2022-01,BANCOS MÚLTIPLES,POPULAR,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,21194,53179238514.55001,520268149358.1679,9.783294456460125,52880310153.54998,364129510.0200002,13287283.79999999,1283977165.33,42653693583.32995,691091407.2200003
2022-01,BANCOS MÚLTIPLES,BANESCO,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,453,1886278362.160001,15531071655.071,8.233711400520006,1875502236.84,29018890.51000001,1245379.87,23946000.0,1781758408.93,22889850.0
2022-01,BANCOS MÚLTIPLES,TODOS,Y - CONSUMO DE BIENES Y SERVICIOS,3291107,307420082119.3495,6755713842849.868,21.97551245278472,303764168911.4301,7926476943.870001,915093510.0799991,42229135535.35,27831624269.51,9266679736.959986
2022-01,BANCOS MÚLTIPLES,BLH,Y - CONSUMO DE BIENES Y SERVICIOS,11248,1089876195.419998,31337159932.22052,28.75295383448973,1080461690.230001,33944304.85000002,28380059.8,189140219.43,140652643.9,17307990.60999999
2022-01,BANCOS MÚLTIPLES,LAFISE,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,50,55101715.14,558549263.625,10.13669469645115,54452067.37,0.0,0.0,2890371.2,19875306.54,551017.18
2022-01,BANCOS MÚLTIPLES,SCOTIABANK,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2,1610979.71,21195279.428,13.15676373602496,1598878.99,0.0,0.0,1000000.0,0.0,16109.8
2022-01,BANCOS MÚLTIPLES,BELLBANK,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",12,63404254.68000001,717253712.22,11.31239087723631,62887698.33999999,483058.34,149072.89,11620000.0,59289420.53999999,1577793.32
2022-01,BANCOS MÚLTIPLES,PROMERICA,"O - Otras actividades de servicios comunitarios, sociales y personales",60,664582943.43,5745188050.0225,8.644802137669723,662230695.2,268837.86,268837.86,303249077.08,576123799.1999999,17525260.0
2022-01,BANCOS MÚLTIPLES,BANRESERVAS,"O - Otras actividades de servicios comunitarios, sociales y personales",6194,7130388527.100006,77843226113.78722,10.91710862850369,7023369020.34,125475507.9800001,13207771.07,453349180.1499999,1235334078.540001,531404043.33
2022-01,BANCOS MÚLTIPLES,POPULAR,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2046,6867936461.129996,59126009285.1687,8.608991888582581,6845283298.75,13360485.26,2834803.88,125150905.09,4118096684.95,202632622.3900001
2022-01,BANCOS MÚLTIPLES,BANESCO,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,28,58048972.24999999,603585772.9849999,10.39787182425095,57256509.70999999,5085178.52,0.0,2542147.69,26751705.11,2298842.19
2022-01,BANCOS MÚLTIPLES,VIMENCA,M - ENSEÑANZA,7,86174437.05,767194059.44,8.902803263975603,85924765.74000001,20472.96,20472.96,0.0,46667341.96,897128.7299999999
2022-01,BANCOS MÚLTIPLES,BHD,M - ENSEÑANZA,427,1444640332.77,12807007019.8834,8.865187222986387,1437895781.43,6506611.42,182500.93,22649802.41,924640764.3499999,17051890.89
2022-01,BANCOS MÚLTIPLES,LAFISE,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2,10361665.84,140943581.3,13.60240558577983,10271388.06,0.0,0.0,54339.44,0.0,103616.66
2022-01,BANCOS MÚLTIPLES,ADEMI,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,115,16084886.69,384979366.6701,23.93422932282403,15636253.28,222886.87,5667.32,1292951.72,2843911.25,336611.45
2022-01,BANCOS MÚLTIPLES,CITIBANK,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",5,78614.4,1572288.0,20.0,78614.4,0.0,0.0,78614.0,0.0,786.14
2022-01,BANCOS MÚLTIPLES,ADEMI,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",3405,813070083.59,16457153386.15818,20.24075626235547,795427516.6199993,8423930.139999997,707925.9900000001,42474309.0,336310219.77,22480875.32000002
2022-01,BANCOS MÚLTIPLES,LAFISE,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,29,716945178.2899998,4221006359.89,5.887488315295746,715515806.51,0.0,0.0,181020650.27,506064847.22,7169451.789999999
2022-01,BANCOS MÚLTIPLES,BANESCO,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,30,2038341201.97,9852268486.824999,4.83347364872135,2030716087.53,1095837.66,1095837.66,52293060.54,1577194101.89,28232761.4
2022-01,BANCOS MÚLTIPLES,LAFISE,I - TRANSPORTE Y ALMACENAMIENTO,20,38404900.40000001,349480240.425,9.099886649491218,38209620.66,0.0,0.0,838669.53,7074999.99,384049.01
2022-01,BANCOS MÚLTIPLES,ADEMI,I - TRANSPORTE Y ALMACENAMIENTO,8712,794074384.3399999,20234178049.53131,25.48146426653604,768081971.5299999,32915697.16999997,1858091.94,58780697.80000002,91932662.64000002,34960287.01999997
2022-01,BANCOS MÚLTIPLES,SANTA CRUZ,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,165,695682151.9900001,6017152515.279401,8.64928401291786,691954285.6,6917185.25,96103.29000000001,20478919.79,526959293.61,48023999.98
2022-01,BANCOS MÚLTIPLES,BDI,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,28,164334800.9,1293402075.2885,7.870530576633936,162737297.47,1060350.41,0.0,0.0,36939491.95999999,2230429.22
2022-01,BANCOS MÚLTIPLES,TODOS,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,126700,175651087093.8701,1530805706359.006,8.715036904616055,174688626415.7501,2600266143.410001,125273781.01,11787243606.31,44165813952.69999,5345588873.370001
2022-01,BANCOS MÚLTIPLES,CARIBE,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,257,1164024358.23,9308379899.953598,7.996722606482047,1159094519.660001,5736115.47,2261325.41,25227685.8,695827815.8,28441029.51999997
2022-01,BANCOS MÚLTIPLES,ACTIVO,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,137,84623902.82000001,1282694976.0625,15.15759653381701,83146217.19999997,6655136.899999999,367187.6,1567347.72,24573704.03,8822049.629999997
2022-01,BANCOS MÚLTIPLES,LAFISE,F - CONSTRUCCIÓN,63,654107023.24,5184902721.452502,7.92668865680425,652103070.07,0.0,0.0,38414523.08000001,441459919.09,7963911.749999999
2022-01,BANCOS MÚLTIPLES,ADEMI,F - CONSTRUCCIÓN,3499,408900457.7000002,7673116997.877101,18.76524433608404,400824915.76,7495603.920000003,675996.1800000002,13311366.4,186766111.18,9545548.979999999
2022-01,BANCOS MÚLTIPLES,CARIBE,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",4,4525518.189999999,56677615.7955,12.52400574164967,4425645.56,1327750.38,0.0,0.0,3197767.81,945967.05
2022-01,BANCOS MÚLTIPLES,ACTIVO,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",1,97788.33,4693839.84,48.0,97788.33,0.0,0.0,31130.81,0.0,977.88
2022-01,BANCOS MÚLTIPLES,TODOS,D - INDUSTRIA MANUFACTURERA,36035,112616352794.24,760298575458.8406,6.751227122831557,111970643951.0999,786356470.5699998,187865872.38,10092165315.38,28828814289.51001,3118704577.04
2022-01,BANCOS MÚLTIPLES,CARIBE,D - INDUSTRIA MANUFACTURERA,88,490161303.5099999,4022601848.838,8.206689961105699,488591970.17,6003022.25,399787.22,172672.8,217634629.54,14283584.94
2022-01,BANCOS MÚLTIPLES,ACTIVO,D - INDUSTRIA MANUFACTURERA,12,11198523.16,237001849.5315,21.1636700791089,10871065.99,760478.44,0.0,884467.64,1746564.4,804842.6500000001
2022-01,BANCOS MÚLTIPLES,SANTA CRUZ,C - EXPLOTACIÓN DE MINAS Y CANTERAS,19,40094193.39,419498625.8592,10.46282741689544,40012717.42,0.0,0.0,309623.56,30390365.69,400941.95
2022-01,BANCOS MÚLTIPLES,BANRESERVAS,C - EXPLOTACIÓN DE MINAS Y CANTERAS,94,584535192.59,4773896666.004599,8.166996147575098,576051309.94,7197624.77,3649369.77,6466366.66,352453218.86,23595930.42
2022-01,BANCOS MÚLTIPLES,BANRESERVAS,B - PESCA,34,28462574.73,370836286.1607,13.0289086520986,28175591.16,2384272.03,74248.15,3964877.0,4912447.99,2578501.199999999
2022-01,BANCOS MÚLTIPLES,SCOTIABANK,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",281,1173008902.32,8894086186.8719,7.582283620594014,1169777853.49,2824062.45,1148981.56,242800590.51,714937159.7,29693778.41
2022-01,BANCOS MÚLTIPLES,BELLBANK,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",8,66907295.13999999,695528356.6200001,10.39540389675959,65991955.81999999,605102.18,300603.97,0.0,44775623.55,2826751.3
2022-01,BANCOS MÚLTIPLES,PROMERICA,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,132,561942648.5400001,4948954968.9255,8.806868426490723,560238348.98,1272552.33,221800.78,23130750.0,337583864.77,5500976.6
2022-01,BANCOS MÚLTIPLES,BANRESERVAS,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,30501,56024649998.43998,523444319123.0082,9.343107348954142,55665146515.71,465248634.0900002,37198131.23999999,1020050829.01,48712220350.28994,1104056507.549999
2022-01,BANCOS MÚLTIPLES,CARIBE,Y - CONSUMO DE BIENES Y SERVICIOS,87238,8222852212.39,192896831751.6546,23.45862807323744,8088834165.230008,416527567.4400003,45231544.12,1308424039.080001,723578437.5199996,542906419.1800011
2022-01,BANCOS MÚLTIPLES,ACTIVO,Y - CONSUMO DE BIENES Y SERVICIOS,6704,659568232.3999989,18117588304.42211,27.46886131628394,643763380.5899996,47989792.00000002,12166596.69,41648007.39000001,167412729.7,41016204.46000002
2022-01,BANCOS MÚLTIPLES,POPULAR,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,549,160726795.0800001,1884662544.035001,11.72587646693838,159778897.2,1375314.02,46134.2,32833764.60999999,40441426.17,3143096.469999999
2022-01,BANCOS MÚLTIPLES,ADEMI,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,6,201869.07,7489577.620000001,37.10116473018874,197963.21,0.0,0.0,20000.0,0.0,2018.69
2022-01,BANCOS MÚLTIPLES,VIMENCA,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",10,19750709.6,189459276.935,9.592530130411111,19617695.5,112215.97,112215.97,0.0,4942935.069999999,197507.09
2022-01,BANCOS MÚLTIPLES,BHD,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",3482,3305914222.699999,38823142425.1296,11.74354197049373,3270834776.31,105296935.19,2809539.54,192288201.24,403743842.8300001,177648143.79
2022-01,BANCOS MÚLTIPLES,SANTA CRUZ,"O - Otras actividades de servicios comunitarios, sociales y personales",332,867598327.14,6524302588.066399,7.519957547144514,864029407.8800001,12190422.9,272773.54,14357257.2,477674766.04,25785491.60999999
2022-01,BANCOS MÚLTIPLES,BDI,"O - Otras actividades de servicios comunitarios, sociales y personales",17,158279280.45,1471017796.1905,9.293811495783178,155815583.82,31189.95,31189.95,8000000.0,109508062.78,3439413.55
2022-01,BANCOS MÚLTIPLES,PROMERICA,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,24,84420007.49999999,702205445.54,8.317997905176686,84233064.85999998,0.0,0.0,251960.79,28895356.01,1036975.0
2022-01,BANCOS MÚLTIPLES,BANRESERVAS,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,1008,3001682324.549998,28611781292.92881,9.531915172675104,2990973821.350001,7168036.45,1919111.86,144826955.88,1761319978.460001,77900288.98000002
2022-01,BANCOS MÚLTIPLES,TODOS,M - ENSEÑANZA,2037,7806711170.709999,63207982737.3816,8.096621144961997,7775152060.27,14082958.31,1252135.47,169226399.27,4669039672.209999,114117202.99
2022-01,BANCOS MÚLTIPLES,BLH,M - ENSEÑANZA,33,113561773.4,1078059019.7195,9.493150621400035,112677837.64,0.0,0.0,113258.74,31172555.12,1135617.72
2022-01,BANCOS MÚLTIPLES,POPULAR,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,70,58824545.63,607886550.3231,10.33389283015699,58575427.54000001,7203.259999999999,0.0,602485.6699999999,52693296.89,588737.59
2022-01,BANCOS MÚLTIPLES,BANESCO,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,4,3517311.78,50263048.605,14.29018857264908,3274189.48,3193829.25,0.0,3051.77,0.0,1774573.02
2022-01,BANCOS MÚLTIPLES,LAFISE,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",63,457342633.5100001,3721171597.936999,8.13650712897212,454308041.12,0.0,0.0,2811676.71,172284035.05,5081652.29
2022-01,BANCOS MÚLTIPLES,BANESCO,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",165,2390019634.57,17127256206.7005,7.166157113927622,2365707899.52,1910865.46,69210.12,7805332.63,1752503752.26,136932619.11
2022-01,BANCOS MÚLTIPLES,POPULAR,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,1874,18677971207.48999,93558849845.81955,5.009047760406752,18609317446.45,12081381.86,49052.82,3736444920.1,8409581786.67,237999347.0900001
2022-01,BANCOS MÚLTIPLES,BANRESERVAS,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,4061,30335105379.86002,197189974909.4005,6.500388656645913,30181323155.26,61357047.43999999,3710429.45,4404589083.250001,9885489448.55,370009509.2599999
2022-01,BANCOS MÚLTIPLES,POPULAR,I - TRANSPORTE Y ALMACENAMIENTO,2651,11711186855.24,69438975319.1715,5.929285919309028,11678961367.77,13209856.05,2161314.98,767405101.3299998,6283665150.409999,288002538.7799999
2022-01,BANCOS MÚLTIPLES,BANESCO,I - TRANSPORTE Y ALMACENAMIENTO,70,680507746.7099999,4899883061.094,7.200333992938507,654022384.76,3944105.53,2125155.61,10375508.82,613312292.3399999,10177476.36
2022-01,BANCOS MÚLTIPLES,SCOTIABANK,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,218,3375769598.29,19501288345.6562,5.77684222155878,3307437211.54,11217328.68,107934.07,11227534.22,3304191381.25,224658610.69
2022-01,BANCOS MÚLTIPLES,BELLBANK,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,1,42778500.0,513342000.0,12.0,42750000.0,0.0,0.0,0.0,12721541.46,427785.0
2022-01,BANCOS MÚLTIPLES,CITIBANK,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,320,1087726088.4,10813989730.83,9.941831722301457,1081914338.4,0.0,0.0,610309992.0,544046502.4300001,15501629.01
2022-01,BANCOS MÚLTIPLES,ADEMI,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,49136,3934661646.3,98782961490.37502,25.10583383536081,3834014573.909995,120250651.52,9422662.600000001,284238377.1800001,481612009.8399998,131786276.1300001
2022-01,BANCOS MÚLTIPLES,POPULAR,F - CONSTRUCCIÓN,5583,24188294391.41999,149213712127.7845,6.168839758321829,24119236522.98999,13940414.57000001,836470.19,1174591598.43,19413413177.92,529020303.2799997
2022-01,BANCOS MÚLTIPLES,BANESCO,F - CONSTRUCCIÓN,147,1177695142.46,8874631817.933002,7.535593463853002,1167558869.8,87076720.27999999,13720954.29,44377391.42,942735353.9499999,27879773.99
2022-01,BANCOS MÚLTIPLES,CITIBANK,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",6,109448037.0,688069309.7,6.286721338821271,109000000.0,0.0,0.0,0.0,63601148.0,1094480.37
2022-01,BANCOS MÚLTIPLES,ADEMI,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",277,21854411.99,612093395.5124999,28.00777233414368,21229082.19000001,626778.4299999997,73005.63,1665184.56,168656.22,647622.66
2022-01,BANCOS MÚLTIPLES,CITIBANK,D - INDUSTRIA MANUFACTURERA,145,2182282375.75,17919089710.974,8.211169145704908,2160396384.75,0.0,0.0,520611904.0,1056667307.53,121981200.95
2022-01,BANCOS MÚLTIPLES,ADEMI,D - INDUSTRIA MANUFACTURERA,3132,400479987.3400002,8107892289.902293,20.24543684131422,391638728.4999997,6873783.230000001,1218223.03,19719206.91999999,108105473.35,28900571.82000002
2022-01,BANCOS MÚLTIPLES,SCOTIABANK,C - EXPLOTACIÓN DE MINAS Y CANTERAS,17,78588191.62,580058440.293,7.380987249302988,78482984.50999999,4369094.75,0.0,457201.68,66425865.89,5175110.48
2022-01,BANCOS MÚLTIPLES,BDI,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2,18620073.15,279301097.25,15.0,18565922.55,0.0,0.0,0.0,18620073.15,186200.73
2022-01,BANCOS MÚLTIPLES,BHD,B - PESCA,38,62510891.50000001,650464788.9959999,10.40562329839753,61995801.60999999,237644.53,237644.53,44865.31,8401487.01,779591.39
2022-01,BANCOS MÚLTIPLES,TODOS,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",20274,23267811268.85999,214649279770.4512,9.225159912557944,23085860838.31001,333432537.8799999,25251025.38000001,1409192023.31,9536005833.59,737339386.5600001
