periodo,tipoEntidad,entidad,genero,cantidadCredito,deuda,tasaPorDeuda,tasaPromedioPonderado,deudaCapital,deudaVencida,deudaVencidaDe31A90Dias,valorDesembolso,valorGarantia,valorProvisionCapitalYRendimiento
2021-09,BANCOS MÚLTIPLES,SCOTIABANK,No aplica,2976,29134964479.23998,195928598350.333,,29002369686.35999,920773944.4000003,112903388.49,2966255701.73,10883877061.69,1524863940.240002
2021-09,BANCOS MÚLTIPLES,CARIBE,Género masculino,52915,7093132686.130003,143659039170.9273,,6989541938.509991,376363456.0399998,18345569.59000001,1144573447.31,1772656926.66,487869386.7800004
2021-09,BANCOS MÚLTIPLES,CITIBANK,Género femenino,2,76133.0,224298.0,,76054.0,0.0,0.0,0.0,0.0,761.3299999999999
2021-09,BANCOS MÚLTIPLES,PROMERICA,Género masculino,39025,5115237661.570001,112383702874.2338,,5058256424.379999,197317901.32,2704193.28,982888800.2600001,953679173.1199999,199138325.9
2021-09,BANCOS MÚLTIPLES,BDI,No aplica,759,8098181755.049994,76295650177.33694,,7987270647.180002,145027894.44,10514643.71,95371233.58000001,5238307888.75,225370167.8499999
2021-09,BANCOS MÚLTIPLES,SANTA CRUZ,Género masculino,82539,11924613001.39998,204454055614.5136,,11829388777.79999,355493491.6999998,8120889.640000001,1992734128.159999,4087899209.700002,410116689.269999
2021-09,BANCOS MÚLTIPLES,POPULAR,No aplica,37716,226464223255.6603,1426543162138.43,,225795400289.3897,441170915.1499993,48345865.48,23338622036.77998,122595707664.3302,5873423458.979999
2021-09,BANCOS MÚLTIPLES,SCOTIABANK,Género femenino,127734,19133316323.63997,349919268150.9453,,18728429247.71003,369598344.2699997,10695950.11,1062245145.82,7041660393.949999,548610976.2199996
2021-09,BANCOS MÚLTIPLES,BDI,Género masculino,6692,3144419781.650002,42015652032.61745,,3107361211.47,26100540.99,5600243.910000002,236767488.51,1454606707.73,87921009.41999997
2021-09,BANCOS MÚLTIPLES,BANCAMERICA,No aplica,402,1042042314.55,13635615593.53648,,1026658256.64,115627035.04,12183529.22,48220278.59999999,416906221.78,105781907.87
2021-09,BANCOS MÚLTIPLES,CITIBANK,Género masculino,1,15500.0,15500.0,,15500.0,0.0,0.0,0.0,0.0,155.0
2021-09,BANCOS MÚLTIPLES,BANRESERVAS,Género masculino,663362,102154930180.3301,1576957974913.889,,100730315147.96,2570206905.159997,190530705.1899999,8506070426.44002,30181136860.21002,3456026414.129979
2021-09,BANCOS MÚLTIPLES,ADEMI,Género femenino,75737,4540576345.279987,125896967159.8673,,4394184054.470001,135332769.03,13652467.17,431036232.8300005,726597086.0,145742490.4999998
2021-09,BANCOS MÚLTIPLES,VIMENCA,No aplica,275,2577008817.819999,22026016665.09052,,2563562395.91,21543783.85,1937020.51,227852312.89,1212444244.22,70290796.78000002
2021-09,BANCOS MÚLTIPLES,CITIBANK,No aplica,473,3311432424.66,28211389795.5713,,3285812847.92,0.0,0.0,606863259.0,1869026812.93,151953485.56
2021-09,BANCOS MÚLTIPLES,POPULAR,Género masculino,434386,91179169231.10085,1571339025598.567,,90399540865.7902,1844472690.069997,68913753.33999999,10259816364.94,34947715687.16998,2375271958.529998
2021-09,BANCOS MÚLTIPLES,BANESCO,No aplica,1318,11336821511.45999,83469951457.447,,11238825088.99,136000468.73,71687357.03,1011351439.42,6517036120.409996,321631297.4899997
2021-09,BANCOS MÚLTIPLES,LAFISE,No aplica,521,3498159394.589999,24681065976.6747,,3481916701.189998,15796307.53,7384797.249999999,701845313.74,1557054082.72,53143507.74
2021-09,BANCOS MÚLTIPLES,BELLBANK,No aplica,93,563272369.0999999,6993818617.5836,,558689894.2600001,5829173.640000001,1639504.35,89261167.71,412420514.16,10655836.55999999
2021-09,BANCOS MÚLTIPLES,BANESCO,Género femenino,26889,2649770144.890004,57145302737.99502,,2612645681.659997,109082264.75,2853557.08,113764393.37,633714751.0999999,127162200.63
2021-09,BANCOS MÚLTIPLES,BANRESERVAS,Género femenino,621232,73290728814.69972,1178271925016.677,,72536264349.27016,1051049240.310003,96528489.19000009,6082488282.100004,26935925630.18009,1695348824.170001
2021-09,BANCOS MÚLTIPLES,BANCAMERICA,Género femenino,3214,211803039.6800001,6710706184.9927,,206345394.92,25972696.14,483821.91,62544202.66,47084421.52,28388616.49000001
2021-09,BANCOS MÚLTIPLES,ACTIVO,Género masculino,3442,544351374.1799998,12756369829.81689,,533281366.6900006,32115601.06000001,2048340.97,68157878.49000001,201753687.72,23870146.50000001
2021-09,BANCOS MÚLTIPLES,ADEMI,No aplica,231,1685431145.600001,18504818219.2675,,1666442230.540001,665117.3,220491.31,95558812.75,1078450374.93,59323641.08999999
2021-09,BANCOS MÚLTIPLES,LAFISE,Género femenino,376,221264871.16,2507085147.493999,,219591227.6800001,1678578.12,166755.73,20034646.35,66818723.79000001,3596013.75
2021-09,BANCOS MÚLTIPLES,CARIBE,Género femenino,37428,3987238851.209999,79543867714.46529,,3932957618.269997,162095341.9899999,9149429.91,546770261.0199995,974464473.2600003,208871968.17
2021-09,BANCOS MÚLTIPLES,LAFISE,Género masculino,744,639378342.85,7119337515.543503,,635869590.6199999,1922117.04,479357.23,28890721.18000001,209409903.91,11203721.5
2021-09,BANCOS MÚLTIPLES,ACTIVO,Género femenino,2571,324214061.4100001,6848148408.641402,,318584713.8699998,11847165.01,473939.7999999999,17334377.69999999,158462494.42,9763194.809999993
2021-09,BANCOS MÚLTIPLES,BLH,Género femenino,5460,1080345154.49,18020657397.82648,,1071053219.55,80555691.93999997,1710072.08,73296183.96000004,673535293.93,30642489.97999997
2021-09,BANCOS MÚLTIPLES,BDI,Género femenino,5961,1300794563.100001,21934917997.63701,,1288546811.610001,43196534.55000001,1853058.89,94909574.87000006,527622551.2400001,19455467.5
2021-09,BANCOS MÚLTIPLES,CARIBE,No aplica,344,3864090851.320001,31681818128.22801,,3838841629.849998,32197311.48000001,500327.71,336032105.26,2731807063.61,124590037.83
2021-09,BANCOS MÚLTIPLES,SCOTIABANK,Género masculino,153656,29850555553.19006,522681128329.2399,,29214226042.05999,734361536.4999995,29098016.24,1772572401.02,10987033042.58999,953941072.1600019
2021-09,BANCOS MÚLTIPLES,SANTA CRUZ,No aplica,5409,22840139702.71003,168970521557.7612,,22772835363.63002,101344005.7,3730694.51,2899151339.879999,10086670773.75,522135788.2699991
2021-09,BANCOS MÚLTIPLES,BELLBANK,Género masculino,1865,374314228.2400002,4861285354.595501,,369491565.3900002,4923941.879999999,886956.0000000002,11512296.14,180714230.03,9631496.37
2021-09,BANCOS MÚLTIPLES,VIMENCA,Género femenino,10866,2041690153.849999,26502748187.32939,,2013251212.92,34848352.33000001,1688321.31,133173609.0,703590061.5,43714488.09000003
2021-09,BANCOS MÚLTIPLES,BELLBANK,Género femenino,962,152384122.4100001,2235548811.4475,,149991956.97,5947459.109999999,673513.8500000001,8107058.97,29461382.43,7087235.49
2021-09,BANCOS MÚLTIPLES,ACTIVO,No aplica,144,132643742.4,1894896458.933,,130641933.1,3117012.71,391890.16,4414405.539999999,54455769.18,5881713.630000001
2021-09,BANCOS MÚLTIPLES,PROMERICA,No aplica,1436,13563908307.1,102033875381.0182,,13524674111.86999,100213304.14,958975.45,452963792.61,6343649447.999999,365358473.0
2021-09,BANCOS MÚLTIPLES,POPULAR,Género femenino,322048,47870793707.62017,877529011371.1389,,47451228427.65986,752374851.1500007,33844273.82999998,5506582781.929995,20994591178.34999,990889201.1400005
2021-09,BANCOS MÚLTIPLES,BANCAMERICA,Género masculino,4412,662178018.19,17533338204.30659,,644561415.54,102033675.99,1301436.31,200107279.59,210172657.87,96555548.51999997
2021-09,BANCOS MÚLTIPLES,VIMENCA,Género masculino,13518,2564174395.489998,35165749858.9323,,2524519498.990001,91798064.02000006,1751795.5,159426140.04,971734137.8499999,81757688.07000004
2021-10,BANCOS MÚLTIPLES,BANESCO,No aplica,1344,11469793215.11,82055205690.52405,,11362878876.38001,149802880.1899999,72980268.44,1074868413.34,6364780552.799996,327693319.3099998
2021-10,BANCOS MÚLTIPLES,CARIBE,Género masculino,52868,7117693049.860002,142523581685.1875,,7017815422.869993,368145194.2400004,15794155.30000001,1107901254.23,1831069975.4,471789602.2800003
2021-10,BANCOS MÚLTIPLES,BDI,Género masculino,6738,3257340313.589999,43244724658.53951,,3220182752.059999,41425699.47000001,7768480.389999997,301088522.7300001,1379294612.210001,94490689.49000004
2021-10,BANCOS MÚLTIPLES,ADEMI,No aplica,228,1624096296.690001,17687140215.1155,,1606072162.19,695504.51,205650.52,60096776.17,1011608554.99,64365649.2
2021-10,BANCOS MÚLTIPLES,BANRESERVAS,Género femenino,630161,75428113487.70035,1196796939393.77,,74631644220.9101,1072356917.849998,97242114.03999992,8576414308.469989,27711734413.28001,1706589320.869995
2021-10,BANCOS MÚLTIPLES,BHD,Género femenino,333267,40009655204.26979,710586621225.6705,,39346468448.85002,836213332.55,34093599.31000003,4339485544.750001,11968782532.81001,1115108832.450001
